name	length	WIBR3_naive_TSC	AN_STB	AN_EVT	AN_naive_TSC	AN_naive	AN_primed_TSC	AN_primed	H9_STB	H9_capacitated_rep1	H9_capacitated_rep2	H9_EVT	H9_naive_TSC	H9_naive	H9_primed_StemPro	H9_primed_TSC	H9_primed
SNAP91	6651	332	103	22	183	5	1	5	100	3	3	8	135	4	23	176	21
SNAPC1	2656	320	107	177	378	110	480	324	99	434	256	201	276	167	454	355	496
SNAPC2	2000	122	29	45	127	59	213	49	25	55	174	112	104	28	84	106	49
SNAPC3	6684	832	395	686	887	869	1110	696	397	852	635	831	749	1670	855	1772	1118
SNAPC4	5045	115	54	40	79	113	67	150	37	180	124	91	64	134	108	122	109
SNAPC5	2509	690	959	519	400	526	395	587	722	1036	625	514	381	869	1005	639	895
SNAPC5P1	301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNAPIN	1544	958	426	471	817	407	1105	570	592	704	532	729	847	657	639	2770	1022
SNCA	4014	14	0	0	21	33	2137	319	5	262	120	10	8	12	489	1286	748
SNCA-AS1	2990	1	0	0	0	0	2	1	0	2	2	0	0	0	4	26	16
SNCAIP	7325	0	0	1	4	82	155	112	1	115	75	0	3	42	142	706	141
SNCB	2006	1	0	0	0	4	0	10	0	23	11	0	1	1	24	0	26
SNCG	1247	54	13	9	18	38	633	148	35	460	267	10	21	56	189	1051	432
SND1	6500	15484	6893	9191	16027	7843	7915	7973	5903	7824	5036	9239	12871	8308	8328	9110	9421
SND1-IT1	2481	347	65	91	164	67	31	60	39	89	74	409	163	123	57	68	59
SNED1	13592	10	5	6	6	4	13	22	3	21	15	9	9	9	28	18	24
SNF8	5270	1442	356	370	874	947	915	698	274	811	903	685	698	761	1025	864	662
SNHG10	1945	177	124	116	178	105	225	158	63	168	143	130	145	99	166	354	237
SNHG11	2813	206	172	210	194	303	379	332	140	183	183	312	154	243	331	493	296
SNHG12	3377	1591	1485	881	1158	1402	291	808	1191	875	877	1104	992	2377	525	554	712
SNHG1	3756	3270	2732	1716	2702	4199	1081	4245	1766	4624	2564	1763	1820	5377	5015	3578	2697
SNHG14	43324	349	2	6	26	6572	2646	19040	8	23083	9774	11	9	2909	21897	4482	19633
SNHG15	3647	1704	931	789	1185	2167	792	2219	647	1151	1002	674	826	2827	1940	1234	1639
SNHG16	5362	1394	582	701	1207	1187	1059	1737	578	1616	1072	593	1123	1567	2138	2993	1939
SNHG17	4186	1211	740	696	831	1290	762	1305	574	1051	872	839	831	1461	964	1302	719
SNHG18	1951	16	3	8	93	0	829	135	0	67	21	14	26	0	127	299	193
SNHG19	342	291	97	83	178	253	409	378	67	240	185	46	152	216	586	717	313
SNHG20	3118	373	169	103	159	137	225	311	81	227	155	106	121	135	237	362	265
SNHG21	1053	119	63	30	113	70	153	57	46	66	98	28	85	70	72	219	86
SNHG22	2593	6	2	1	7	3	2	3	5	3	1	8	3	5	6	10	6
SNHG25	278	412	265	170	371	484	281	502	253	490	290	170	325	493	743	879	574
SNHG26	2627	301	11	39	83	330	28	254	8	367	198	55	155	597	311	17	128
SNHG27	1198	17	11	5	33	1	0	0	8	7	6	11	24	32	0	0	1
SNHG28	2501	0	0	0	0	1	0	0	0	7	0	2	0	5	1	0	0
SNHG3	4088	6573	6217	3085	5008	3033	3294	5199	4064	2930	1583	2131	3419	2526	6548	3341	3430
SNHG4	1926	251	23	19	115	206	88	446	10	237	163	14	80	193	351	95	288
SNHG5	2794	3829	2967	3169	5019	5576	2276	7046	2453	6339	3429	3331	2961	6756	6512	5617	6183
SNHG6	1247	1497	1514	1269	1555	1810	1399	3083	1350	1410	1186	1416	1059	2658	3480	4954	3165
SNHG7	4345	186	98	71	179	152	57	166	85	176	122	157	114	127	114	194	98
SNHG8	923	1934	1188	752	1258	1654	1053	1594	1132	1701	1394	722	1205	2498	2198	1542	2299
SNHG9	551	173	306	66	111	189	226	201	234	204	163	65	90	160	201	233	186
SNIP1	5769	320	319	176	194	188	160	179	201	255	183	289	181	259	217	305	197
SNN	3312	75	29	42	139	172	717	639	76	487	395	160	48	148	682	953	496
snoMBII-202	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
snoMe28S-Am2634	236	0	0	0	0	0	0	0	0	0	1	0	0	0	1	4	1
snoR1	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORA10	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORA108	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORA10B	133	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
SNORA11	897	1	2	2	1	1	8	4	2	0	5	2	0	2	9	12	3
SNORA11B	129	1	1	2	1	0	0	0	0	2	2	2	1	0	0	0	0
SNORA11C	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
SNORA11D	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORA11E	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORA11F	128	17	3	1	11	3	7	10	2	10	4	5	11	5	16	11	14
SNORA12	451	10	1	5	22	3	27	4	1	9	4	6	8	12	31	16	14
SNORA13	133	20	1	4	19	21	5	21	4	18	11	4	6	12	8	11	7
SNORA14	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORA14A	135	5	1	0	4	0	1	0	0	3	4	5	2	2	3	2	0
SNORA14B	135	6	4	9	5	12	1	6	4	5	4	0	5	11	4	1	5
SNORA15	227	2	0	0	0	2	0	2	0	2	0	1	0	1	0	0	1
SNORA1	533	0	1	0	1	0	0	0	0	0	0	4	0	0	1	2	1
SNORA15B-1	135	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
SNORA15B-2	135	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0
SNORA16	259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORA16A	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORA16B	135	3	1	1	2	1	0	3	0	1	3	4	0	2	1	2	0
SNORA17	645	4	2	3	1	4	1	0	3	1	1	6	2	5	1	0	0
SNORA17A	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORA17B	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORA18	995	1	0	0	0	0	1	0	0	1	5	6	0	1	2	2	0
SNORA19	501	3	3	5	7	3	1	1	3	5	4	17	4	4	8	7	1
SNORA1B	133	4	0	3	4	0	2	1	2	0	0	11	4	1	0	1	0
SNORA20	525	7	1	1	0	9	4	6	1	6	0	3	2	1	5	3	3
SNORA20B	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORA21	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORA21B	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORA22	268	2	0	0	2	0	1	3	5	4	1	3	0	3	0	3	2
SNORA22B	138	4	1	0	0	1	1	1	0	4	2	1	1	3	2	1	2
SNORA22C	134	1	1	0	0	1	0	0	0	0	0	2	0	0	1	3	1
SNORA23	182	7	0	1	6	4	1	4	1	0	4	4	11	7	2	3	5
SNORA2	407	7	0	7	6	6	4	10	2	2	5	10	4	4	7	18	4
SNORA24	266	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
SNORA24B	131	0	1	0	0	3	1	0	1	0	3	1	0	0	0	4	1
SNORA25	2261	33	5	7	17	3	5	9	2	7	4	68	13	11	7	13	10
SNORA25B	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORA26	1372	19	12	29	16	23	19	36	10	29	18	39	11	29	22	17	26
SNORA27	605	0	1	0	1	0	0	2	0	1	3	8	3	1	1	0	3
SNORA28	126	10	7	7	10	3	7	10	5	18	14	12	9	8	10	11	7
SNORA29	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORA2A	135	3	0	0	1	0	0	1	0	1	2	3	2	3	1	3	1
SNORA2B	137	4	0	2	1	3	4	5	0	2	2	3	2	5	4	3	2
SNORA2C	137	1	0	0	0	0	0	2	0	4	0	0	2	0	1	1	1
SNORA30	258	0	0	1	0	0	0	2	0	0	0	0	0	1	0	1	0
SNORA30B	129	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORA31	3263	15	12	12	7	18	5	3	7	3	12	23	5	11	6	12	5
SNORA32	479	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
SNORA33	530	43	10	10	27	23	12	24	5	32	19	15	19	23	29	14	15
SNORA3	457	0	1	4	0	1	5	1	0	1	2	0	1	2	0	12	1
SNORA35	256	0	0	0	0	2	0	3	0	1	0	0	0	3	4	0	5
SNORA35B	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORA36	259	0	1	1	0	1	0	0	0	0	0	3	0	1	0	3	0
SNORA36A	132	0	0	1	0	0	0	1	0	2	1	0	0	2	2	0	0
SNORA36B	131	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SNORA36C	132	6	1	2	3	0	2	0	1	1	0	2	0	1	0	0	0
SNORA37	129	0	1	0	3	0	1	0	0	3	0	1	1	2	0	0	0
SNORA38	263	2	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0
SNORA38B	131	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
SNORA3A	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORA3B	131	50	17	11	24	12	16	33	2	17	16	15	17	23	38	15	10
SNORA3C	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORA40	2375	3	2	0	1	1	2	1	2	3	2	4	1	0	2	5	1
SNORA40B	128	2	0	0	1	3	1	0	0	1	0	2	0	1	0	0	0
SNORA40C	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
SNORA41	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORA41B	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORA42	271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORA43	647	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0
SNORA44	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORA46	288	4	2	8	4	2	5	4	6	4	4	13	4	1	4	3	0
SNORA4	701	1	4	1	0	1	1	0	0	2	0	5	0	3	0	3	0
SNORA47	138	0	1	0	0	2	0	10	0	4	0	0	1	4	0	2	5
SNORA48	1607	4	4	2	3	5	2	4	1	2	2	13	4	2	0	4	3
SNORA48B	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORA49	136	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	2
SNORA50	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORA50A	136	1	0	0	0	1	0	1	1	0	0	0	1	0	0	0	0
SNORA50B	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORA50C	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORA50D	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORA51	1698	4	1	4	0	2	4	2	4	0	5	24	3	4	6	5	1
SNORA5	131	1	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0
SNORA52	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORA53	249	5	1	3	2	6	2	3	1	2	7	0	4	12	0	4	5
SNORA54	123	1	1	1	2	2	0	0	0	0	1	0	0	2	1	3	3
SNORA55	135	2	0	3	2	3	1	1	1	0	1	1	3	2	3	1	3
SNORA56	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORA57	563	0	0	1	2	0	0	1	0	0	2	2	0	0	0	7	3
SNORA58	273	19	4	2	8	10	6	24	1	18	17	9	7	21	10	10	9
SNORA58B	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORA59A	152	1	0	2	2	0	0	1	5	0	2	3	2	0	0	2	0
SNORA59B	701	0	0	0	0	5	0	0	0	1	1	0	0	9	1	0	0
SNORA5A	134	9	0	5	0	11	5	6	0	8	16	9	7	4	5	9	5
SNORA5B	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORA5C	137	17	8	12	8	23	0	11	3	8	13	15	14	27	6	12	2
SNORA60	134	3	7	1	2	5	2	0	2	3	0	3	0	1	2	10	7
SNORA61	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORA6	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORA62	966	0	0	1	1	0	0	0	0	0	1	4	0	1	1	0	1
SNORA63	1093	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
SNORA63C	129	3	0	1	2	0	1	0	1	1	0	1	2	0	0	3	1
SNORA63D	132	1	0	1	2	0	4	0	2	1	3	2	1	1	5	9	0
SNORA64	613	0	1	0	0	0	1	0	1	0	1	1	0	0	0	2	1
SNORA65	130	23	6	5	12	10	9	9	6	12	14	8	18	17	7	8	8
SNORA66	133	37	6	26	46	21	11	30	1	47	23	13	15	26	39	21	10
SNORA67	1050	6	1	2	2	1	2	1	1	4	1	8	2	5	2	10	1
SNORA68	605	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
SNORA68B	133	5	3	1	2	1	1	2	1	2	2	4	0	3	2	4	5
SNORA69	269	0	0	1	0	1	4	0	0	0	1	0	1	2	3	0	0
SNORA70	3338	31	1	4	10	4	3	9	1	9	6	16	11	7	0	10	7
SNORA70B	135	6	0	1	2	1	0	1	0	2	0	3	0	6	1	1	1
SNORA70C	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORA70D	135	1	0	0	1	2	0	1	0	1	0	0	0	0	2	0	2
SNORA70E	135	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
SNORA70F	135	12	3	5	9	0	1	1	4	0	0	19	9	3	0	1	1
SNORA70G	142	12	2	7	12	6	2	6	5	5	5	41	14	7	4	8	1
SNORA70H	135	0	0	0	0	0	0	0	0	0	3	1	0	0	0	1	0
SNORA70I	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORA70J	135	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
SNORA71	379	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SNORA71A	134	4	2	1	1	6	3	3	0	6	9	1	3	8	4	0	1
SNORA71B	272	12	5	5	6	13	7	3	3	9	17	1	11	23	14	11	9
SNORA71C	134	4	5	0	1	7	3	8	9	11	8	1	2	9	3	3	5
SNORA71D	134	5	0	1	2	3	0	0	0	1	3	2	3	2	2	1	1
SNORA71E	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORA72	1007	7	4	5	7	2	4	6	1	10	4	17	3	4	7	11	13
SNORA73	710	19	2	3	4	3	2	12	3	12	4	12	1	5	15	22	6
SNORA73A	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORA73B	204	123	121	89	116	93	18	76	57	63	34	91	77	63	141	19	35
SNORA74	713	2	1	0	1	4	0	0	0	0	1	3	0	0	0	1	2
SNORA74A	198	7	0	0	5	1	0	5	0	1	1	1	3	1	4	2	0
SNORA74B	201	5	1	2	3	5	0	1	0	2	3	1	2	2	3	1	2
SNORA74C-1	201	0	0	1	0	1	0	0	0	0	1	1	0	1	1	0	0
SNORA74C-2	201	0	0	0	0	0	0	3	0	0	1	0	0	2	0	0	0
SNORA74D	141	23	0	4	16	17	0	20	0	16	15	0	11	17	17	16	9
SNORA75	912	24	1	10	16	5	7	23	1	16	15	11	15	9	40	34	33
SNORA75B	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORA76	272	1	1	5	7	3	3	7	2	9	3	5	3	5	1	7	7
SNORA7	670	35	9	35	19	0	5	10	4	7	2	55	9	1	14	18	2
SNORA77	362	36	5	5	16	3	7	3	6	9	5	19	33	14	2	9	0
SNORA77B	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORA78	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORA79	140	4	0	0	2	0	0	0	0	0	0	0	2	1	0	0	0
SNORA79B	148	21	0	3	9	3	3	15	0	10	8	5	6	7	10	8	3
SNORA7A	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORA7B	139	11	2	10	7	7	3	7	5	7	8	7	5	14	12	11	3
SNORA80A	136	2	0	0	1	0	1	2	0	3	3	2	0	4	2	1	0
SNORA80B	136	2	0	2	1	4	1	1	0	2	8	9	0	4	3	4	1
SNORA80C	135	1	0	0	0	1	0	0	0	0	0	0	0	1	0	2	0
SNORA80D	135	15	2	6	4	1	1	7	4	5	10	7	6	2	0	11	6
SNORA80E	137	7	5	2	6	3	4	3	2	7	8	11	6	10	4	6	4
SNORA81	723	9	4	12	11	7	8	10	1	12	14	8	3	7	13	19	11
SNORA84	133	19	9	16	9	22	9	22	3	10	12	9	9	24	13	13	11
SNORA8	655	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
SNORA9	526	10	2	3	4	4	3	2	1	3	5	3	7	8	3	8	1
SNORA9B	133	2	1	2	0	1	2	5	1	10	0	2	1	3	0	2	1
SNORD100	76	24	3	4	22	12	7	18	4	26	7	13	16	10	16	7	9
SNORD10	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORD101	73	7	1	3	10	0	1	9	1	9	5	6	3	3	6	1	4
SNORD102	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORD104	70	157	40	47	95	73	14	118	45	91	67	93	88	84	125	63	51
SNORD105	85	0	0	2	0	1	0	1	1	1	1	1	3	2	2	1	1
SNORD105B	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORD107	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORD108	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORD109A	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORD109B	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORD110	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORD111	180	1	0	1	2	0	0	1	0	0	0	3	0	2	0	0	0
SNORD11	169	33	4	8	16	7	3	13	2	21	7	16	13	12	12	5	5
SNORD111B	80	0	0	0	1	0	0	0	0	0	1	0	0	1	1	1	1
SNORD112	221	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0
SNORD113-1	69	0	0	0	0	1	0	0	0	2	0	0	0	2	0	0	0
SNORD113-2	72	0	0	0	0	1	0	0	0	3	2	0	0	6	0	0	0
SNORD113-3	72	0	0	0	0	40	0	0	0	35	13	0	0	24	0	0	0
SNORD113	464	0	0	0	0	18	0	0	0	55	15	0	0	15	0	0	0
SNORD113-4	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORD113-5	78	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0
SNORD113-6	75	0	0	0	0	4	0	0	0	0	1	0	0	2	0	0	0
SNORD113-7	77	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0
SNORD113-8	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORD113-9	72	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
SNORD114-10	72	0	0	0	0	16	1	1	0	16	9	0	0	16	0	0	0
SNORD114-11	75	0	0	0	0	0	0	0	0	1	2	0	0	1	0	0	0
SNORD114-12	75	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
SNORD114-13	74	0	0	0	0	26	0	0	0	15	10	0	0	23	0	0	0
SNORD114-14	75	0	0	0	0	2	2	0	0	4	1	0	0	3	0	0	0
SNORD114-15	72	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
SNORD114-16	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORD114-1	72	0	0	0	0	35	0	1	0	28	25	0	0	46	0	0	0
SNORD114-17	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORD114-18	72	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
SNORD114-19	75	0	0	0	0	0	0	0	0	3	2	0	0	3	0	0	0
SNORD114-20	72	0	0	0	0	56	1	2	0	17	17	0	0	24	0	0	0
SNORD114-21	72	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
SNORD114-22	72	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
SNORD114-23	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORD114-24	72	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
SNORD114-25	72	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0
SNORD114-26	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORD114-27	70	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
SNORD114-2	78	0	0	0	0	12	0	0	0	5	5	0	0	13	0	0	0
SNORD114-28	72	0	0	0	0	1	1	0	0	2	2	0	0	1	0	0	0
SNORD114-29	70	0	0	0	0	5	0	0	0	7	5	0	0	3	0	0	0
SNORD114-30	72	0	0	0	0	1	0	0	0	1	3	0	0	0	0	0	0
SNORD114-31	75	0	0	0	0	1	0	0	0	2	3	0	0	1	0	0	0
SNORD114-3	75	0	0	0	0	20	0	0	0	21	13	0	0	18	0	0	0
SNORD114-4	75	0	0	0	0	2	0	0	0	1	1	0	0	1	0	0	0
SNORD114-5	70	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
SNORD114-6	72	0	0	0	0	3	0	0	0	1	2	0	0	3	0	0	0
SNORD114-7	77	0	0	0	0	7	0	0	0	2	5	0	0	5	0	0	0
SNORD114-9	72	0	0	0	0	7	0	0	0	6	2	0	0	3	0	0	0
SNORD115-10	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORD115-11	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORD115-12	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORD115	135	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SNORD115-13	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORD115-14	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORD115-15	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORD115-16	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORD115-17	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORD115-1	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORD115-18	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORD115-19	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORD115-20	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORD115-21	81	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
SNORD115-22	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORD115-23	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORD115-24	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORD115-25	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORD115-26	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORD115-27	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORD115-2	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORD115-28	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORD115-29	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORD115-30	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORD115-31	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORD115-32	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORD115-33	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORD115-34	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORD115-35	82	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
SNORD115-36	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORD115-37	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORD115-3	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORD115-38	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORD115-39	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORD115-40	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORD115-41	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORD115-42	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORD115-43	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORD115-44	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORD115-45	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORD115-46	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORD115-47	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORD115-4	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORD115-48	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORD115-5	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORD115-6	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORD115-7	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORD115-8	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORD115-9	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORD116-10	102	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SNORD116-11	92	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1
SNORD116-12	92	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0
SNORD116-13	92	0	0	0	0	12	3	37	0	32	10	0	0	6	39	3	34
SNORD116-14	92	0	0	0	0	5	2	6	0	5	1	0	0	0	10	0	2
SNORD116-15	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SNORD116-16	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORD116-17	92	0	0	0	0	7	0	3	0	4	3	0	0	4	2	1	3
SNORD116-18	92	2	0	0	0	36	16	52	0	37	27	0	0	14	97	16	83
SNORD116-1	95	0	0	0	0	0	0	2	0	1	0	0	0	0	5	1	2
SNORD116-19	92	0	0	0	0	3	11	14	0	7	3	0	0	2	21	3	18
SNORD116-20	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORD116-21	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORD116-22	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORD116-23	92	0	0	0	0	1	0	3	0	4	1	0	0	1	2	2	4
SNORD116-24	92	0	0	0	0	5	1	6	0	2	0	0	0	1	9	9	2
SNORD116-25	92	0	0	0	0	0	1	3	0	6	1	0	0	0	4	2	6
SNORD116	263	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0
SNORD116-26	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORD116-27	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORD116-28	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORD116-2	95	0	0	0	0	2	0	0	0	3	1	0	0	0	4	0	2
