name	Gene	day0	day6	day12	day18
Br_TAOK2_2	TAOK2	1306.33333333333	2820.5	3011	2099.5
Br_UFL1_3	UFL1	926.666666666667	1249.5	1219.5	372
Br_TRIM71_4	TRIM71	704.333333333333	1408.5	1101	475
Br_NPTN_1	NPTN	1188.33333333333	1904.5	2240	2108
Br_HTR3A_2	HTR3A	1089.66666666667	1966	1468	1014
Br_GCNA_4	GCNA	379.333333333333	255	378.5	95
Br_NMRK1_2	NMRK1	2274	4331.5	6467	5972
Br_C7orf57_4	C7orf57	606.666666666667	1112	1153	759.5
Br_PDLIM2_1	PDLIM2	2522	3986	2881.5	1808
Br_ARHGEF15_3	ARHGEF15	868.666666666667	1310.5	765.5	299
Br_CDH11_3	CDH11	2895.66666666667	5508	4990	3069.5
Br_SLC13A4_3	SLC13A4	1821.66666666667	4224.5	3981	2244
Br_TMEM200C_2	TMEM200C	601.333333333333	1228	1470.5	2121.5
Br_MROH9_4	MROH9	933	1101.5	1190	820
Br_HIST2H4A_3	HIST2H4A	1915.66666666667	2402.5	1857	855
Br_DCPS_3	DCPS	443.666666666667	848.5	185	290.5
Br_THBD_1	THBD	773.333333333333	840.5	403	140
Br_MYCN_2	MYCN	1469.66666666667	1860.5	1631.5	565.5
Br_CDR2_2	CDR2	330.333333333333	595	217.5	46
Br_PATE1_4	PATE1	429.666666666667	639.5	392.5	68.5
Br_LCE1D_2	LCE1D	1465.66666666667	2060	2441.5	1755.5
Br_TAF6_4	TAF6	542	377.5	98.5	23.5
Br_PLA2G6_2	PLA2G6	853.666666666667	1404	1568.5	1157
Br_NO_CURENT_144_2	NO_CURENT_144	1737.33333333333	4102.5	5478	6267.5
Br_EEF1E1_4	EEF1E1	444.666666666667	544	366.5	184
Br_FRS3_3	FRS3	912.333333333333	1438.5	1088	500.5
Br_OR10AD1_3	OR10AD1	1734.33333333333	3050.5	3808.5	2222
Br_PTPRM_4	PTPRM	980	1289	701	460.5
Br_PRSS36_2	PRSS36	707.666666666667	1087.5	1199.5	1245
Br_SFPQ_3	SFPQ	863.333333333333	864	416.5	163.5
Br_DBH_1	DBH	673	1342	1876.5	1312.5
Br_NUTM2A_3	NUTM2A	680.333333333333	499.5	211	48.5
Br_TMEM249_4	TMEM249	1262	1811.5	1350.5	805
Br_NAA60_1	NAA60	524.333333333333	729	467.5	216
Br_ARL1_2	ARL1	1706.66666666667	2864	3093	2195.5
Br_C8orf59_4	C8orf59	1575.33333333333	2029	1342	931
Br_UROC1_2	UROC1	675.333333333333	824.5	467	227.5
Br_SH3GL2_4	SH3GL2	605.333333333333	1087.5	684.5	292
Br_CMKLR1_4	CMKLR1	919.666666666667	1522.5	1082	533.5
Br_TMCO1_3	TMCO1	608	1092	1125	1004.5
Br_SLC25A31_2	SLC25A31	350.333333333333	393	288	122
Br_DCUN1D3_4	DCUN1D3	638.333333333333	1150.5	2530.5	1819.5
Br_PCSK1N_3	PCSK1N	1087.33333333333	2009	1908.5	1731.5
Br_HNF4G_4	HNF4G	2042.33333333333	2795.5	2305	1354
Br_ZNF771_2	ZNF771	1135.33333333333	1337.5	1209.5	468.5
Br_SVEP1_2	SVEP1	1450	3011	3657	2836.5
Br_SYNJ1_1	SYNJ1	1098.33333333333	1859	1137.5	681
Br_KIR3DL3_4	KIR3DL3	809.666666666667	1685	1794	1575.5
Br_ZNF347_3	ZNF347	1215.66666666667	1824.5	1649.5	1285.5
Br_RGS7_4	RGS7	1454.66666666667	2506.5	3662.5	3730
Br_CCDC50_3	CCDC50	1264.33333333333	1869	1634.5	1124.5
Br_ANKRD13B_3	ANKRD13B	1499	1989.5	1485.5	485.5
Br_ATOH7_4	ATOH7	2070	3861	4529	3693
Br_RAB28_4	RAB28	763.333333333333	1222	1287	790
Br_IDI1_1	IDI1	535	311.5	48.5	31
Br_RASA4B_4	RASA4B	1381	1265	771.5	91.5
Br_KRT6C_2	KRT6C	623	1099	1152.5	508
Br_OR2W3_2	OR2W3	1237.33333333333	1541.5	909	389
Br_VSTM2L_1	VSTM2L	1402	1968.5	2118.5	1364.5
Br_ATP5I_2	ATP5I	292.333333333333	144	7.5	6
Br_ACSF3_3	ACSF3	1890	3927	3369.5	2607.5
Br_USP49_1	USP49	785.333333333333	1356.5	1605.5	1109.5
Br_SLC38A10_3	SLC38A10	1037.66666666667	2011	2564.5	1135
Br_OR4C13_1	OR4C13	908.333333333333	2122.5	1704.5	931
Br_MTRNR2L6_4	MTRNR2L6	790	1424.5	877.5	592
Br_CCL28_2	CCL28	970.333333333333	1035.5	469	96
Br_TANC2_3	TANC2	713.333333333333	1096.5	1718.5	1326
Br_ABCG8_1	ABCG8	2045.66666666667	3202	3089.5	1723.5
Br_DDX23_4	DDX23	1837	1190.5	1130.5	439.5
Br_MRPS30_3	MRPS30	973.333333333333	1503.5	1188	757.5
Br_CFH_3	CFH	3317.66666666667	6614.5	5374.5	3252
Br_STK36_2	STK36	872.666666666667	1366	1598.5	1849
Br_TTK_3	TTK	409	596	383.5	248.5
Br_KRTAP6-2_1	KRTAP6-2	1645	2110.5	1213.5	435
Br_BAG1_2	BAG1	1877	2167	1817.5	981
Br_ST8SIA1_2	ST8SIA1	633	700.5	393.5	67
Br_SPANXA2_1	SPANXA2	1482.66666666667	2549	2922	2480
Br_SNRPD2_4	SNRPD2	626	88	24	1.5
Br_CWC27_3	CWC27	830	1222	1202	571
Br_LGALS3BP_1	LGALS3BP	1011.33333333333	1517	2206	2494
Br_LOC100289561_4	LOC100289561	1876.66666666667	994.5	252.5	66.5
Br_NUMB_2	NUMB	985.666666666667	1668	1927.5	1192
Br_NO_CURENT_135_2	NO_CURENT_135	3158.66666666667	6594.5	7454.5	4304.5
Br_N4BP2L1_4	N4BP2L1	974.666666666667	1843.5	1496	668
Br_TRIM68_3	TRIM68	39.3333333333333	120	19.5	0
Br_CCDC177_4	CCDC177	795.666666666667	1317.5	976.5	279.5
Br_MUC7_2	MUC7	2218.33333333333	2745	3345	2470.5
Br_MRPL10_3	MRPL10	582	444	144	49
Br_SAA4_3	SAA4	2291.66666666667	3792.5	4714.5	4797.5
Br_GLP2R_4	GLP2R	2266	2987	2603	2509.5
Br_NXF2_3	NXF2	316	711.5	780	94.5
Br_KIF15_4	KIF15	1609.66666666667	2890.5	2273.5	972
Br_CCDC157_1	CCDC157	562.666666666667	768.5	630	342
Br_AGO2_2	AGO2	1236	1347	366	144
Br_TMEM9B_2	TMEM9B	296.333333333333	307	198	121.5
Br_DCTN1_2	DCTN1	650.333333333333	483.5	185	51
Br_ZBTB8B_4	ZBTB8B	918.666666666667	1168	1272.5	1014
Br_OR2T5_2	OR2T5	1038	2311	2320.5	1437
Br_GSS_4	GSS	516	896	704.5	154
Br_KRT4_4	KRT4	44.3333333333333	73.5	7	0
Br_PSMC3IP_2	PSMC3IP	1518	1484.5	1164	417
Br_PGA3_1	PGA3	551	707	689	205
Br_C1orf52_4	C1orf52	422.666666666667	771.5	820	269.5
Br_DPY30_1	DPY30	952	591.5	99.5	18
Br_LOC79999_4	LOC79999	1221.66666666667	1412	977	894.5
Br_COG5_2	COG5	287.666666666667	434	638.5	328.5
Br_FMNL2_1	FMNL2	753	986.5	475.5	375.5
Br_GLA_3	GLA	256.333333333333	159	245.5	211
Br_ZDHHC3_1	ZDHHC3	811.333333333333	854.5	996.5	1435
Br_LRMP_4	LRMP	883.333333333333	1356.5	1797.5	2689
Br_ARL15_3	ARL15	680.333333333333	1010.5	615.5	193
Br_TNFRSF6B_3	TNFRSF6B	400	580	614	631
Br_CPNE3_2	CPNE3	693	1102.5	730	295.5
Br_C7orf61_1	C7orf61	1045.33333333333	1846.5	1804.5	1253.5
Br_ZNF419_4	ZNF419	1596	2720.5	2908	1545.5
Br_FCRL3_3	FCRL3	942.333333333333	1777	1202	958
Br_RRP7A_4	RRP7A	797	1579	1429.5	458.5
Br_TPSAB1_1	TPSAB1	1373.33333333333	2671	2850	1305
Br_PYY_2	PYY	636.333333333333	1257.5	1228	407
Br_WDR53_1	WDR53	843.333333333333	1227.5	558.5	325.5
Br_DNAH7_4	DNAH7	2462.66666666667	4042	4132.5	1957.5
Br_GABARAPL1_2	GABARAPL1	2199	4431	4131	1930.5
Br_ETV3L_4	ETV3L	1284.33333333333	2101.5	2159	3050
Br_CYP2R1_1	CYP2R1	1362.66666666667	2037	1145.5	564
Br_LPAR3_4	LPAR3	1990	3866.5	3831	2743.5
Br_HLA-C_1	HLA-C	489	616.5	351	102.5
Br_POC1B_3	POC1B	94.6666666666667	66.5	10.5	0
Br_SEL1L2_3	SEL1L2	542.333333333333	532.5	611.5	340.5
Br_MS4A10_4	MS4A10	939.333333333333	1433.5	1196	574
Br_CAPN3_2	CAPN3	425.666666666667	557.5	280.5	43
Br_FCGRT_3	FCGRT	678	561	498	173.5
Br_LRCH1_4	LRCH1	2139.33333333333	2625.5	1760.5	1127.5
Br_PDX1_3	PDX1	335.666666666667	441.5	542	168
Br_MAEL_3	MAEL	1587	2686	4008	3648.5
Br_NOP56_2	NOP56	831.666666666667	447.5	269.5	205
Br_CPB2_4	CPB2	2077.33333333333	2337.5	2215	2277
Br_FASTKD2_1	FASTKD2	1525.66666666667	1919.5	1924.5	712.5
Br_HIST2H3A_2	HIST2H3A	1429.33333333333	1725	2313.5	2379
Br_NAA25_2	NAA25	1478.33333333333	1310	570.5	468
Br_GMIP_3	GMIP	1884.66666666667	3632.5	2702.5	1481.5
Br_CSAD_3	CSAD	964.666666666667	1015	1519	1068
Br_GPR22_2	GPR22	910.666666666667	1443	1365.5	856
Br_KCNRG_4	KCNRG	1205.66666666667	1703	1577	1132.5
Br_OR14C36_3	OR14C36	610.333333333333	876.5	679	315.5
Br_FBXO43_1	FBXO43	1937.66666666667	3777	4855	3325.5
Br_MFSD14B_2	MFSD14B	607	854.5	521.5	207
Br_TMEM256_4	TMEM256	2750	3998.5	2682	1324
Br_PRR32_1	PRR32	743.666666666667	1283	866.5	603.5
Br_ARHGEF7_3	ARHGEF7	1038.66666666667	1354.5	668	296.5
Br_ADAM30_2	ADAM30	595.666666666667	684.5	374	153
Br_TRMT2B_1	TRMT2B	870.666666666667	1122.5	1081	280
Br_RSPH9_4	RSPH9	432	1187	1017	248
Br_OR10G9_2	OR10G9	1505	3120	3563	2790
Br_NO_CURENT_55_4	NO_CURENT_55	1629	2858.5	2775.5	1024
Br_SUPT3H_4	SUPT3H	612.333333333333	880	655	158.5
Br_CDK19_1	CDK19	2357.33333333333	3891.5	4211.5	2882
Br_SLC2A7_3	SLC2A7	1556.33333333333	2234	2033	1563
Br_OR14J1_4	OR14J1	1086.66666666667	2098.5	1718	498
Br_DDIAS_3	DDIAS	586.666666666667	446.5	546	406
Br_C17orf62_4	C17orf62	602	847.5	992	592
Br_ANKHD1_1	ANKHD1	949	1201.5	702.5	96
Br_NR2F1_1	NR2F1	1178	2031.5	1760	908
Br_TRIM5_2	TRIM5	1111.66666666667	2058	2194.5	1810
Br_RDH11_2	RDH11	875.666666666667	1181.5	646.5	308.5
Br_HNRNPL_2	HNRNPL	529.666666666667	1064.5	789	418
Br_DEFA1_1	DEFA1	1442	2183.5	1575.5	935
Br_ZNF200_3	ZNF200	928	1306	980.5	256
Br_DCAF12L1_1	DCAF12L1	1358	2902	3343.5	1251
Br_TTC7A_1	TTC7A	744.666666666667	822	649.5	766
Br_TOB2_4	TOB2	840.666666666667	1142	1003	387.5
Br_UBR4_4	UBR4	1779.66666666667	2913.5	2019.5	830.5
Br_EIF3F_1	EIF3F	1129.33333333333	870.5	663.5	198.5
Br_C4A_1	C4A	532.666666666667	522.5	481.5	302
Br_YBX2_1	YBX2	661.333333333333	1052	1048.5	1456.5
Br_PLAGL2_2	PLAGL2	930	1115	1751	2002.5
Br_CLGN_3	CLGN	261	481.5	462.5	669.5
Br_OR1D5_3	OR1D5	995	2087	1679	1352.5
Br_KCNG4_2	KCNG4	1288.66666666667	2423	2875	1896
Br_PDZD8_3	PDZD8	1477.33333333333	2894	4334.5	3405.5
Br_QRFP_2	QRFP	2531.33333333333	4156.5	3644	2354.5
Br_ARMC3_4	ARMC3	1166.66666666667	2650.5	3626	2719
Br_TECR_3	TECR	906	962	500.5	98.5
Br_TMEM183A_3	TMEM183A	1271	1871	2329	1621
Br_TNXB_4	TNXB	425	593.5	853.5	653
Br_SPANXN2_4	SPANXN2	1603.33333333333	3570.5	4278	3721
Br_BEST4_2	BEST4	533.333333333333	665.5	551.5	227.5
Br_FAM216A_1	FAM216A	724	1426	1408.5	1142.5
Br_TTR_2	TTR	1721.66666666667	2496	1739	559
Br_ARHGEF3_4	ARHGEF3	528.333333333333	1134	998.5	335
Br_PXDC1_1	PXDC1	2853	3591	3050	3209
Br_ZSCAN2_1	ZSCAN2	760	969.5	1573.5	2616
Br_WDR54_2	WDR54	1521.66666666667	1720.5	1715.5	1943
Br_UNC119_1	UNC119	1314.66666666667	1960.5	2525	1661
Br_NCOA1_1	NCOA1	367.666666666667	306	81.5	51.5
Br_GFRA2_3	GFRA2	1034	1676	1585	592.5
Br_HIST1H2BD_2	HIST1H2BD	1480.33333333333	2344.5	3618	1935.5
Br_WDR18_1	WDR18	850	738	508	134.5
Br_SMIM5_4	SMIM5	1746	2901	3241	2452.5
Br_PIEZO2_1	PIEZO2	2685.33333333333	3611.5	3525	2436
Br_AGTR1_3	AGTR1	584	936.5	897.5	202
Br_RHOT2_3	RHOT2	606.666666666667	925	537.5	114.5
Br_PCDH1_1	PCDH1	2799.33333333333	5709	5310.5	3421.5
Br_RBM20_3	RBM20	674.333333333333	875	726.5	254
Br_ELF2_4	ELF2	2152.66666666667	2116.5	1865.5	1416.5
Br_DGCR8_2	DGCR8	2730.66666666667	1912.5	1940	1645.5
Br_KDELR2_2	KDELR2	496.666666666667	1245	835	330
Br_ERCC1_2	ERCC1	1055	1892	1494	734.5
Br_UTP3_2	UTP3	1013.33333333333	489.5	342	416.5
Br_AVIL_4	AVIL	1483	3026.5	3092	2032.5
Br_PRAMEF18_1	PRAMEF18	820.333333333333	1190.5	1167.5	655
Br_TSPAN31_3	TSPAN31	647	734.5	668	1145
Br_PRAMEF1_4	PRAMEF1	1338.66666666667	1573.5	1239.5	942.5
Br_GABRA2_1	GABRA2	487.333333333333	558.5	595.5	386.5
Br_HGF_2	HGF	1386.33333333333	2448.5	1543	781
Br_AIFM2_4	AIFM2	508	1036	1757	1602
Br_WDR70_1	WDR70	370.333333333333	461	296.5	123
Br_HTR2C_2	HTR2C	1017	1267	1145.5	406.5
Br_LCMT1_1	LCMT1	603.666666666667	1152.5	1090.5	719.5
Br_GALP_4	GALP	588.666666666667	883.5	438.5	247.5
Br_LRRC26_3	LRRC26	973.333333333333	1730	1434.5	633
Br_GPR83_2	GPR83	1492.66666666667	2036	1060	484
Br_GCNA_2	GCNA	1314.66666666667	2352.5	1632	393.5
Br_ATP6AP1_3	ATP6AP1	1003.66666666667	900.5	307	117
Br_C1QTNF12_4	C1QTNF12	397.333333333333	767	544	252.5
Br_DOCK11_4	DOCK11	1074	2007	1067	208.5
Br_ARL9_1	ARL9	1090	1331.5	1404	2342.5
Br_BPIFB1_4	BPIFB1	50	46	6.5	0.5
Br_AKT3_2	AKT3	964.666666666667	1477.5	1362	1235
Br_PDHA1_2	PDHA1	1770	2408	1717	1163.5
Br_CST6_3	CST6	634	949.5	754	892
Br_PXMP4_4	PXMP4	609.333333333333	1080	1257	575
Br_BBC3_4	BBC3	579.333333333333	906	1755.5	2608
Br_HDAC10_3	HDAC10	930.666666666667	1306.5	993.5	702.5
Br_ARGFX_3	ARGFX	916.333333333333	961.5	600	108
Br_OSCAR_3	OSCAR	514.333333333333	897.5	1147.5	696
Br_RABEP2_4	RABEP2	2882.66666666667	4283.5	4036.5	2327.5
Br_VTCN1_1	VTCN1	1178	1259.5	872.5	275
Br_URGCP_1	URGCP	847.666666666667	1155	716.5	408
Br_RBP7_1	RBP7	254.666666666667	185	463.5	642
Br_FANCD2OS_4	FANCD2OS	1774.66666666667	2746	2534	1719
Br_GEMIN5_3	GEMIN5	764	1070	1360	1582
Br_FBXL4_2	FBXL4	1104.33333333333	1769.5	1987.5	1367
Br_MAP1LC3B2_3	MAP1LC3B2	471.333333333333	549	543.5	272.5
Br_SKA1_2	SKA1	901.333333333333	1118.5	940	1700.5
Br_TEPSIN_4	TEPSIN	504.666666666667	710	434.5	550.5
Br_BRD3_4	BRD3	905.333333333333	1504.5	1254	1133.5
Br_CCDC185_4	CCDC185	2036	3673.5	3603	1914.5
Br_FAM227B_2	FAM227B	1149.66666666667	1822	1360.5	554
Br_HNRNPLL_2	HNRNPLL	1629	2266	2490.5	1552.5
Br_BRCC3_3	BRCC3	545.666666666667	1117	978.5	867.5
Br_CAAP1_2	CAAP1	747.666666666667	1152.5	708	449.5
Br_SPC24_1	SPC24	666.333333333333	420	217.5	91.5
Br_SEPT2_2	SEPT2	1534.66666666667	1879.5	718	261
Br_PYM1_4	PYM1	915	1252	1362.5	577
Br_USP18_4	USP18	773	1461.5	1069	308.5
Br_KAZN_4	KAZN	1821.66666666667	2922	2778	1816.5
Br_TP53I3_1	TP53I3	422	380.5	206.5	12
Br_COPS9_2	COPS9	907.666666666667	1553.5	1354.5	627.5
Br_SNUPN_1	SNUPN	2124	3204.5	1791	788
Br_LRRC75B_2	LRRC75B	792.333333333333	1418.5	1359	1165.5
Br_APOD_1	APOD	298	194.5	142.5	3
Br_ZNF786_2	ZNF786	854	1119	1083	945
Br_HDAC10_2	HDAC10	1634.66666666667	1802.5	2023	1278
Br_PGAP2_3	PGAP2	1819.33333333333	2997	1850.5	617
Br_LILRA1_1	LILRA1	3703.66666666667	7628.5	9445.5	6888
Br_OR7C1_3	OR7C1	453.666666666667	815	553	314
Br_KCNJ1_1	KCNJ1	373.333333333333	352.5	659.5	467
Br_C1QC_3	C1QC	1731.33333333333	2744	3539.5	3457.5
Br_NFAM1_2	NFAM1	1181.66666666667	2529.5	1635	401.5
Br_LPAR6_3	LPAR6	1106.33333333333	1768.5	2124	2942.5
Br_TMEM106A_3	TMEM106A	1443.66666666667	1547.5	792	277.5
Br_TNP1_1	TNP1	607	745	351	172.5
Br_SIGMAR1_4	SIGMAR1	826.666666666667	1090	891.5	532.5
Br_GPD1L_4	GPD1L	1556.33333333333	2134	1934.5	1318
Br_C6orf89_1	C6orf89	1084.33333333333	1681	1510	1039
Br_CSRP1_3	CSRP1	1190.66666666667	1962.5	1358.5	905.5
Br_ANAPC11_3	ANAPC11	2092.66666666667	1038.5	395.5	91.5
Br_RAB11A_1	RAB11A	1008.66666666667	905	308.5	345
Br_METRNL_2	METRNL	820	1599	894	273
Br_SMIM9_1	SMIM9	1567.33333333333	2937.5	1969.5	845.5
Br_GATA2_4	GATA2	362.333333333333	260.5	340.5	224
Br_HADHB_3	HADHB	208	474.5	410	236
Br_OR8S1_1	OR8S1	1864	3749	3168	1733
Br_PCSK7_4	PCSK7	834	1547	1800	1223
Br_VGLL1_4	VGLL1	606.666666666667	773.5	462.5	138
Br_RNF222_1	RNF222	2203.66666666667	4018.5	3572	2339.5
Br_DNAH2_3	DNAH2	1749.33333333333	2838.5	2746.5	1315
Br_OR2L2_3	OR2L2	747.333333333333	1071.5	1429.5	867.5
Br_NAT14_2	NAT14	440.333333333333	891	1505.5	1246.5
Br_TBL2_2	TBL2	1784.66666666667	2345	2248.5	865
Br_CRYBA1_3	CRYBA1	1024	1090.5	2645	1914
Br_EXOC7_2	EXOC7	691.333333333333	711	327	156
Br_WDR36_4	WDR36	1057.66666666667	198	22.5	7
Br_C19orf60_4	C19orf60	398.333333333333	556.5	751.5	719
Br_SV2C_1	SV2C	2475	4718	4857.5	2549.5
Br_KRTAP19-7_4	KRTAP19-7	1870	3402.5	3256.5	1565.5
Br_IFT20_3	IFT20	729	1002	900	400
Br_FRMD7_4	FRMD7	627.666666666667	1772.5	2975.5	2677
Br_ACER1_2	ACER1	454	324.5	106	6.5
Br_MPP1_1	MPP1	670.333333333333	1116	1283	414
Br_CHCHD2_3	CHCHD2	908.333333333333	2253.5	2489.5	1538.5
Br_MAP3K3_2	MAP3K3	1223.33333333333	1606	1616.5	1141.5
Br_SBNO2_3	SBNO2	694.666666666667	953.5	480	190.5
Br_SIDT1_4	SIDT1	389.333333333333	569.5	529.5	273.5
Br_HIST1H3H_2	HIST1H3H	1639.33333333333	2962	3504	1843
Br_MROH7_4	MROH7	783.666666666667	919.5	665	404.5
Br_CCDC117_2	CCDC117	2143.66666666667	3343.5	2687.5	2179.5
Br_CHAD_4	CHAD	1744.33333333333	2810	1871.5	678.5
Br_AEBP1_4	AEBP1	2595	5161	3981.5	2567.5
Br_NAV3_1	NAV3	1909	2938.5	3082.5	2413
Br_HIST1H4F_2	HIST1H4F	423.333333333333	704	325.5	96
Br_POLN_2	POLN	468	586	466	217.5
Br_OR51I2_2	OR51I2	865	1605.5	1249.5	565
Br_EIF2B1_2	EIF2B1	1686.33333333333	1726	833	663.5
Br_WDR62_2	WDR62	1465.33333333333	2981.5	2992.5	1779
Br_RNF122_4	RNF122	839	1587.5	1394.5	552.5
Br_PLPBP_4	PLPBP	1887.33333333333	2242	1865	1289.5
Br_RAB3GAP2_3	RAB3GAP2	1904	2285.5	1117.5	215.5
Br_SYNC_1	SYNC	1207.66666666667	2041	3634	3677
Br_CHST14_2	CHST14	678.666666666667	1119.5	2335	2105
Br_C19orf71_4	C19orf71	1591.33333333333	2055.5	1303	337
Br_KCNK17_1	KCNK17	1397.33333333333	1888.5	1582.5	1036
Br_NOL9_2	NOL9	775.333333333333	383	228	158
Br_ANAPC10_1	ANAPC10	1427	1203.5	819.5	194
Br_FBXL2_1	FBXL2	1833.66666666667	3866.5	3675.5	1711
Br_ARL6IP1_1	ARL6IP1	523	538.5	386.5	193.5
Br_TRAPPC10_4	TRAPPC10	781.333333333333	1391	1608	733
Br_KLF4_2	KLF4	526.333333333333	855	786	497
Br_RPS6KC1_1	RPS6KC1	687	1510.5	1174	436
Br_GDE1_2	GDE1	1022	1894	2534.5	2297.5
Br_DCTN5_2	DCTN5	2139	3019.5	1479	720
Br_ZNF772_1	ZNF772	1398.66666666667	2538	3060.5	2738
Br_CLDN23_2	CLDN23	1788.66666666667	3551	3693.5	2927.5
Br_GZMA_1	GZMA	454.666666666667	370	331.5	227.5
Br_NDUFB7_2	NDUFB7	1794.66666666667	2401	1523	714
Br_HIST1H4I_1	HIST1H4I	1263.66666666667	1382.5	1447	703
Br_KCNH2_2	KCNH2	1025.33333333333	1615	2256	4187
Br_SLC41A3_4	SLC41A3	693	754.5	593.5	513.5
Br_SSTR5_3	SSTR5	1115	2570.5	2836.5	2290.5
Br_LILRB1_2	LILRB1	754.666666666667	1781	2084.5	1303.5
Br_CCNG2_3	CCNG2	1106.33333333333	2171.5	1568.5	693.5
Br_LRRC63_3	LRRC63	2955.33333333333	6576.5	6686	3872.5
Br_PAWR_3	PAWR	1059.33333333333	1918.5	2077.5	1330
Br_DNAJB11_3	DNAJB11	391.333333333333	783.5	724	204
Br_PRR20C_4	PRR20C	596.666666666667	430.5	297	204
Br_KEL_3	KEL	1212	2266.5	2744.5	2044
Br_ZC3H15_2	ZC3H15	932.333333333333	1863	1616.5	533
Br_RNASE1_4	RNASE1	1886.66666666667	3447	3034.5	1293.5
Br_B3GALT6_2	B3GALT6	854.333333333333	1302	1722	1161.5
Br_DIP2B_1	DIP2B	860.333333333333	1002.5	1476	1357.5
Br_RAB40AL_1	RAB40AL	1255.66666666667	959.5	942	1208.5
Br_GLS_3	GLS	446	772.5	656	219
Br_ACP1_3	ACP1	2338.66666666667	3024	3179.5	1522
Br_CDIPT_1	CDIPT	1535.33333333333	1319	614.5	222.5
Br_IFITM5_3	IFITM5	874.666666666667	1003	923.5	727
Br_TAF5_2	TAF5	401	327	148.5	111.5
Br_LAP3_4	LAP3	2095.33333333333	2486.5	1583	714
Br_IZUMO4_4	IZUMO4	2136.66666666667	3175	3534.5	3315
Br_OSBPL11_2	OSBPL11	1259.33333333333	2270	3228	2102
Br_TEX38_3	TEX38	1543	2085.5	1866.5	1546
Br_DPEP2_2	DPEP2	2650	3482	1959	1042.5
Br_PPP1R14A_3	PPP1R14A	522.666666666667	862.5	1290.5	1146.5
Br_ZNF160_2	ZNF160	1601.33333333333	2832	2974.5	3406.5
Br_ZNF169_4	ZNF169	1476	2238.5	1518	706.5
Br_PCNA_2	PCNA	445.666666666667	119.5	112.5	29.5
Br_FAM102A_4	FAM102A	2143.33333333333	3436	2329	1300
Br_HMGCS2_1	HMGCS2	573	1240.5	1738	1794
Br_ASB4_1	ASB4	1956.33333333333	3559.5	4612.5	4961.5
Br_RAMP3_2	RAMP3	1486.66666666667	2426	2203.5	1451.5
Br_SNW1_4	SNW1	1873	2098.5	1237.5	291
Br_DNAJB4_2	DNAJB4	2858.33333333333	4879.5	3563.5	1684.5
Br_PDLIM3_2	PDLIM3	585	1358	1244	570.5
Br_ABHD16A_3	ABHD16A	990.666666666667	1309.5	949	721
Br_ABHD10_4	ABHD10	949.666666666667	1256.5	753	361.5
Br_MRM1_2	MRM1	1893.33333333333	2038	2101	1692.5
Br_MSMO1_3	MSMO1	847.333333333333	404	326	223.5
Br_CAPN5_4	CAPN5	1117.33333333333	1675.5	1470.5	789.5
Br_ZNF426_4	ZNF426	206.666666666667	243	162	59.5
Br_TBATA_3	TBATA	817.666666666667	1266	1070	428
Br_PGLYRP4_1	PGLYRP4	641.333333333333	666	276	86
Br_LMNTD2_2	LMNTD2	596.666666666667	696	769.5	768
Br_EPSTI1_3	EPSTI1	379	814	892	514.5
Br_HAGH_1	HAGH	562.333333333333	894.5	1244.5	768
Br_TMUB2_2	TMUB2	1413	1241	748.5	225
Br_CCL21_1	CCL21	606.333333333333	1235.5	1345	652
Br_MYH10_4	MYH10	1482	2203.5	1990.5	1311.5
Br_KLHL30_2	KLHL30	394.333333333333	841.5	707.5	815
Br_PRKACB_4	PRKACB	1872.66666666667	4395	4090	2191.5
Br_STPG1_1	STPG1	1127	2472	3321	2252
Br_C12orf57_1	C12orf57	2705.66666666667	3650	3183	1574
Br_C9orf129_4	C9orf129	1615	1563.5	1125	256
Br_TMEM105_4	TMEM105	1504.66666666667	1955	1353.5	955.5
Br_FABP9_2	FABP9	545	541.5	240	11.5
Br_TAAR8_1	TAAR8	1240	2066.5	1445	864.5
Br_CT83_4	CT83	1493.66666666667	3385	7181.5	6303.5
Br_ATP5L_1	ATP5L	687	602.5	585	420.5
Br_TMEM178A_2	TMEM178A	230.666666666667	429	197.5	82
Br_OR6C74_3	OR6C74	757.333333333333	1035	529.5	146
Br_SRGAP2B_1	SRGAP2B	690.333333333333	432.5	109	3
Br_PTGS1_2	PTGS1	705	1082.5	758.5	508.5
Br_PARD3B_4	PARD3B	493	1031	771	246
Br_MARCKS_4	MARCKS	421	454	520	211.5
Br_SAMD8_2	SAMD8	710	915	475.5	152
Br_LAMP1_2	LAMP1	3158.33333333333	4981.5	5070.5	4713.5
Br_SLC2A10_3	SLC2A10	1612.66666666667	1884	1363	812
Br_TIMM10B_2	TIMM10B	2903.33333333333	3926	2850	1791.5
Br_CYB5A_4	CYB5A	1780	3859	3810.5	2123.5
Br_COA7_1	COA7	413.666666666667	597.5	241	77
Br_MALT1_2	MALT1	227	475	256.5	92
Br_KLHDC10_1	KLHDC10	686.666666666667	983	1043.5	1022.5
Br_AKAP14_3	AKAP14	2210.33333333333	4224.5	4795	3328.5
Br_PCDHGA10_2	PCDHGA10	571.333333333333	430	272	42.5
Br_H2AFB2_3	H2AFB2	552.333333333333	1318	1033.5	536.5
Br_ANO9_3	ANO9	2480.66666666667	3150	2775	1687.5
Br_TRIM62_1	TRIM62	1121.33333333333	1379	1057	413
